Date,Open,High,Low,Close,Volume,Adj Close
2012-08-27,662.98998,672.000004,659.240011,669.220011,5222100,334.944951
2012-08-24,675.600039,680.449981,674.080015,678.630026,2850300,339.654667
2012-08-23,674.27001,680.47998,671.000029,676.800009,3564800,338.738743
2012-08-22,667.379995,680.600038,666.700012,677.18,3814500,338.928929
2012-08-21,673.110038,677.99998,662.17,669.510004,4439900,335.090092
2012-08-20,675.49998,678.87002,672.659988,675.539979,3512600,338.108098
2012-08-17,674.120014,677.249998,671.700012,677.140001,4351000,338.908909
2012-08-16,667.509992,674.640001,667.080003,672.869983,3431900,336.771763
2012-08-15,670.279985,674.250011,664.100014,667.539991,4816500,334.1041
2012-08-14,659.250011,672.849984,659.000017,668.660025,7316000,334.664677
2012-08-13,647.419994,660.149989,646.680013,660.009992,6529200,330.335331
2012-08-10,638.590027,642.239999,636.130026,642.000005,2866300,321.321324
2012-08-09,644.510005,646.37002,641.520017,642.349996,2138400,321.496495
2012-08-08,639.050016,645.870032,638.500029,642.229999,2641700,321.436436
2012-08-07,641.79001,644.260011,636.470018,640.539979,3959600,320.59058
2012-08-06,639.610002,649.380008,639.220012,642.819985,3561200,321.731724
2012-08-03,639.999993,643.720024,636.140026,641.330021,3790400,320.985997
2012-08-02,625.50998,638.02998,623.410032,628.750023,3951400,314.689701
2012-08-01,637.299998,639.510005,631.38002,632.679988,3685500,316.656651
2012-07-31,628.260035,636.500017,628.220036,632.969981,3727400,316.801792
2012-07-30,636.050028,642.59999,629.500005,632.299998,4369000,316.466465
2012-07-27,618.89002,634.999993,617.499993,634.959994,7092300,317.797795
2012-07-26,614.999993,616.870008,610.029992,613.360033,3367000,306.987003
2012-07-25,608.320034,613.380032,605.369984,607.989981,3642300,304.29929
2012-07-24,614.999993,617.929982,604.340009,607.569991,4014700,304.089085
2012-07-23,600.479981,618.350033,598.250036,615.50998,7116200,308.063053
2012-07-20,608.760023,612.939982,598.180037,610.820034,12914400,305.715733
2012-07-19,586.140026,598.48003,586.00003,593.05998,9340000,296.826817
2012-07-18,576.980006,583.690025,576.130027,580.760036,3093300,290.670689
2012-07-17,578.430032,580.670038,568.400032,576.730012,3356800,288.65366
2012-07-16,576.370021,579.190013,571.780011,574.919995,2922200,287.747745
2012-07-13,572.150002,579.150014,568.550029,576.520017,3948000,288.548557
2012-07-12,567.120003,571.930007,562.090004,570.479982,4614900,285.525516
2012-07-11,576.300023,577.849985,564.939995,571.190025,6991600,285.880894
2012-07-10,590.189989,592.429995,578.740024,581.700013,3842300,291.141148
2012-07-09,584.949994,588.600027,581.250024,586.01003,3426700,293.298313
2012-07-06,592.449994,593.520029,582.819985,585.98003,4319200,293.283298
2012-07-05,588.760023,600.059992,588.540029,595.920032,4687100,298.258274
2012-07-03,580.009993,588.410032,577.999981,587.829985,2376600,294.209202
2012-07-02,581.82001,582.999981,576.500018,580.469982,3307600,290.525516
2012-06-29,574.959994,580.12999,572.200001,580.069992,5033900,290.325321
2012-06-28,565.900033,566.230024,557.210001,564.31001,3837900,282.437443
2012-06-27,567.699989,573.990018,566.02003,569.300011,3381200,284.93494
2012-06-26,562.759987,566.600015,559.480006,564.680001,2697600,282.622623
2012-06-25,567.329998,568.089979,557.349997,560.700037,3160000,280.630649
2012-06-22,567.999981,571.480018,565.820034,571.480018,4451300,286.026035
2012-06-21,579.839997,579.839997,563.730024,565.209988,4018500,282.887882
2012-06-20,579.809998,579.999993,573.51003,577.509993,4688700,289.044041
2012-06-19,573.590028,584.280011,573.119978,581.530017,4148200,291.056065
2012-06-18,562.619991,574.210013,559.250012,570.850034,4988800,285.710728
2012-06-15,560.339985,564.520005,557.090004,564.510005,5996300,282.53754
2012-06-14,561.300023,565.069992,556.520017,559.050017,4685100,279.804813
2012-06-13,561.720013,567.000006,558.680026,561.090028,3904400,280.82584
2012-06-12,569.769999,570.299986,558.580028,565.099991,6441900,282.832828
2012-06-11,584.210013,585.319985,566.690013,568.50003,5316800,284.53455
2012-06-08,575.850034,581.00003,574.580004,580.449982,2817900,290.515507
2012-06-07,587.599991,587.889984,577.249999,578.230037,3513400,289.404423
2012-06-06,576.480018,581.970006,573.610027,580.569979,4187400,290.575565
2012-06-05,575.449982,578.129978,566.470019,570.409983,4675100,285.490482
2012-06-04,570.219988,580.489981,570.009993,578.590028,4860500,289.584598
2012-06-01,571.790011,572.64999,568.350034,570.98003,6109600,285.775791
2012-05-31,588.720024,589.999993,579.000018,580.860033,5930600,290.720737
2012-05-30,588.159977,591.900008,583.530029,588.230036,3809500,294.409428
2012-05-29,595.810034,599.130014,588.320034,594.340009,5206100,297.467472
2012-05-25,601.00003,601.730012,588.280035,591.530017,7156600,296.061069
2012-05-24,609.160013,611.920007,598.870021,603.660026,3778800,302.132145
2012-05-23,601.650014,609.600003,597.120002,609.460006,6349800,305.035038
2012-05-22,613.440031,613.810022,596.00003,600.800035,6097600,300.700718
2012-05-21,600.509981,615.690037,599.999993,614.110015,6144600,307.36237
2012-05-18,625.09999,632.419995,596.700013,600.399983,11935000,300.500492
2012-05-17,633.830021,637.849984,621.230024,623.049979,6700800,311.836827
2012-05-16,617.959982,630.09999,615.940031,628.930019,9660500,314.779789
2012-05-15,605.349984,614.999993,603.750024,611.110027,4199900,305.860874
2012-05-14,600.780035,608.50003,600.579979,604.000017,3645100,302.302311
2012-05-11,610.349984,614.550004,604.769999,605.229987,4194600,302.917912
2012-05-10,612.959982,616.190025,610.229987,613.660026,3068700,307.13715
2012-05-09,606.82001,616.38002,601.81001,609.150014,4652900,304.879887
2012-05-08,605.52998,616.900008,600.700037,612.789986,5349200,306.701695
2012-05-07,594.999993,610.569979,594.999993,607.549992,3985000,304.079075
2012-05-04,605.920032,607.889983,596.81001,596.970006,4410300,298.783787
2012-05-03,609.620002,614.829997,608.950019,611.020029,3732200,305.81583
2012-05-02,601.200025,608.109978,600.609978,607.259999,3219700,303.933933
2012-05-01,603.790023,611.600015,600.189988,604.430007,4000500,302.517521
2012-04-30,612.989981,616.080028,600.609978,604.849997,4809700,302.727726
2012-04-27,615.019992,616.740011,610.599978,614.979993,3269500,307.797794
2012-04-26,610.910032,617.999981,609.70,615.469981,4180800,308.043034
2012-04-25,604.000017,611.350021,602.879984,609.72,3638500,305.165165
2012-04-24,598.240036,606.630014,597.319998,601.270023,3854300,300.935947
2012-04-23,592.899983,598.450031,590.199988,597.599991,4391200,299.099094
2012-04-20,604.250011,608.850021,595.830034,596.060028,6110600,298.328342
2012-04-19,605.690037,616.260023,599.000017,599.30001,6582600,299.949955
2012-04-18,608.04998,612.799986,602.809985,607.449994,5333600,304.029026
2012-04-17,608.560028,617.689988,607.010005,609.570003,6041700,305.090092
2012-04-16,622.999981,623.810022,601.660014,606.070028,11372800,303.338352
2012-04-13,647.549991,648.990017,623.540028,624.600003,16302200,312.612614
2012-04-12,642.349996,653.140038,640.259986,651.010029,11501600,325.830845
2012-04-11,633.970018,636.000029,631.300022,635.96003,4393600,318.298313
2012-04-10,633.520029,634.500005,624.550004,626.860008,4959000,313.743748
2012-04-09,628.48003,635.329985,625.289986,630.840033,4361000,315.735752
2012-04-05,632.239999,636.430019,628.570028,632.319997,4632700,316.476475
2012-04-04,638.45003,639.000017,631.100027,635.149989,3251900,317.892887
2012-04-03,645.409983,647.949982,638.640026,642.61999,4085700,321.631626
2012-04-02,640.770035,647.499993,634.839997,646.920007,4563800,323.783787
2012-03-30,651.750011,653.490029,641.000029,641.240023,4616700,320.940953
2012-03-29,653.440031,656.590015,644.30001,648.410031,3844700,324.529545
2012-03-28,652.030004,658.590027,651.080027,655.760035,5072700,328.208226
2012-03-27,647.030004,653.500029,644.799997,647.020004,4010300,323.833836
2012-03-26,644.999993,649.490005,639.540004,649.330009,3634700,324.989994
2012-03-23,646.600014,648.500029,640.900032,642.58999,3876500,321.616612
2012-03-22,638.500029,648.800022,631.000029,646.050028,4815500,323.348362
2012-03-21,634.610002,647.389995,632.509992,639.979993,4934200,320.310307
2012-03-20,630.920031,636.060028,627.269998,633.49003,3077900,317.062077
2012-03-19,623.119978,637.269998,621.240024,633.980018,4341200,317.307316
2012-03-16,620.890032,625.910032,620.049992,625.039992,6094800,312.832829
2012-03-15,616.600015,623.500029,614.829997,621.130026,4865300,310.875889
2012-03-14,614.999993,622.779986,613.46003,615.99003,5867900,308.303318
2012-03-13,608.750023,617.849984,605.54998,617.779986,4487100,309.199192
2012-03-12,599.999993,607.000005,599.260011,605.149989,3334600,302.877873
2012-03-09,607.949982,611.900008,599.999993,600.249987,5335800,300.425419
2012-03-08,610.039992,611.500017,606.350021,607.140002,2688300,303.873875
2012-03-07,609.050016,611.190025,605.860033,606.80001,2526400,303.703709
2012-03-06,608.04998,608.810022,593.840021,604.959994,6342400,302.78278
2012-03-05,620.429982,622.489993,611.38002,614.250011,3183400,307.432438
2012-03-02,622.000005,624.000017,620.319985,621.250023,3143400,310.935948
2012-03-01,622.259999,625.700037,618.150038,622.399995,4470900,311.511509
2012-02-29,618.600027,625.599978,615.499981,618.250036,6267500,309.434452
2012-02-28,609.999993,619.769998,607.679989,618.390032,5689500,309.504521
2012-02-27,606.590015,612.359996,605.059992,609.31001,3624100,304.959965
2012-02-24,607.349997,611.650014,605.509981,609.899995,3867300,305.255253
2012-02-23,607.000005,607.939982,600.349985,606.110027,4105800,303.358372
2012-02-22,611.960006,616.78001,606.710012,607.939982,3930000,304.274265
2012-02-21,603.870021,617.879984,602.879984,614.000017,4956600,307.307316
2012-02-17,604.969994,607.62999,602.399995,604.640002,4893300,302.622624
2012-02-16,602.819985,608.810022,597.729988,606.520017,5056700,303.563572
2012-02-15,612.929982,612.929982,602.559992,605.559979,4846900,303.083073
2012-02-14,611.540016,612.000005,604.759999,609.759999,3603700,305.185185
2012-02-13,610.499981,613.840021,610.019992,612.20,3628900,306.406407
2012-02-10,607.879984,608.129978,604.000017,605.910032,4645700,303.258274
2012-02-09,612.020005,614.500005,609.000017,611.460018,4524800,306.036045
2012-02-08,608.640026,611.350021,604.739999,609.849997,3669100,305.230229
2012-02-07,607.150002,609.390008,603.760023,606.770011,4180000,303.688694
2012-02-06,595.009993,610.830034,594.010017,609.090015,7351800,304.849857
2012-02-03,590.660038,597.070004,588.04998,596.330022,6330600,298.463474
2012-02-02,584.869996,586.41002,582.080004,585.109991,4824500,292.847843
2012-02-01,584.939995,585.499981,579.140014,580.830034,4636700,290.705723
2012-01-31,582.999981,584.000018,575.14999,580.109991,4280500,290.345341
2012-01-30,578.04998,579.999993,573.400032,577.689989,4656300,289.134128
2012-01-27,570.780035,580.319986,569.33001,579.979994,7227700,290.280277
2012-01-26,571.980006,574.480006,564.550004,568.099979,6445900,284.334324
2012-01-25,577.509993,578.710025,566.380021,569.490006,9965400,285.030033
2012-01-24,586.320022,587.679989,577.999981,580.930032,6105400,290.755772
2012-01-23,586.00003,588.660026,583.159977,585.519981,6818900,293.053043
2012-01-20,590.52998,591.00003,581.700013,585.99003,21131400,293.288303
2012-01-19,640.990029,640.990029,631.460018,639.570003,12597900,320.105107
2012-01-18,626.630014,634.000017,622.120002,632.909983,5517800,316.771763
2012-01-17,631.980005,631.980005,625.680037,628.580027,3814700,314.604618
2012-01-13,626.260023,626.950006,621.060028,624.989993,4609900,312.807804
2012-01-12,631.220024,632.889983,626.500017,629.640002,3746600,315.135136
2012-01-11,623.500029,629.390008,621.120026,625.96003,4795200,313.293308
2012-01-10,629.749999,633.800022,616.910007,623.140038,8782400,311.881901
2012-01-09,646.500017,647.000005,621.230024,622.459994,11633500,311.541538
2012-01-06,659.150013,659.999992,649.789998,650.019992,5380400,325.335331
2012-01-05,662.130001,663.970017,656.230023,659.010017,6559200,329.834843
2012-01-04,665.029992,670.249986,660.620038,668.280034,5722200,334.474492
2012-01-03,652.939982,668.150037,652.369996,665.409982,7345600,333.038029
