Date,Open,High,Low,Close,Volume,Adj Close
2015-07-17,4.07,4.44,4.06,4.39,200400,21.950001
2015-07-16,4.03,4.11,3.98,4.04,49500,20.200001
2015-07-15,3.95,4.15,3.92,3.98,59500,19.90
2015-07-14,3.82,3.89,3.75,3.87,82000,19.350001
2015-07-13,3.72,3.93,3.70,3.82,52800,19.100001
2015-07-10,3.57,3.73,3.57,3.72,45400,18.600001
2015-07-09,3.59,3.72,3.51,3.51,57400,17.549999
2015-07-08,3.57,3.68,3.45,3.54,94800,17.700001
2015-07-07,3.80,3.86,3.61,3.71,93100,18.55
2015-07-06,3.81,3.95,3.78,3.89,69400,19.450001
2015-07-02,3.84,3.97,3.77,3.95,50500,19.75
2015-07-01,3.82,3.93,3.75,3.79,88600,18.950001
2015-06-30,3.95,4.00,3.72,3.85,77200,19.25
2015-06-29,4.13,4.21,3.94,3.95,78400,19.75
2015-06-26,4.11,4.30,4.06,4.27,256300,21.350001
2015-06-25,4.10,4.19,3.99,4.09,43600,20.450001
2015-06-24,4.06,4.24,4.06,4.10,72600,20.50
2015-06-23,3.90,4.06,3.88,4.02,50000,20.100001
2015-06-22,3.87,3.92,3.82,3.88,48000,19.40
2015-06-19,3.71,4.10,3.71,3.82,306300,19.100001
2015-06-18,3.92,3.96,3.72,3.73,111200,18.65
2015-06-17,3.76,3.92,3.66,3.79,140800,18.950001
2015-06-16,3.58,3.76,3.51,3.74,164400,18.700001
2015-06-15,3.71,3.74,3.56,3.58,195900,17.90
2015-06-12,3.82,3.92,3.82,3.89,60200,19.450001
2015-06-11,3.85,3.90,3.76,3.88,74900,19.40
2015-06-10,3.89,3.98,3.84,3.93,49200,19.65
2015-06-09,3.97,3.98,3.84,3.85,39600,19.25
2015-06-08,3.91,4.03,3.91,3.96,43900,19.80
2015-06-05,4.01,4.03,3.91,3.93,78800,19.65
2015-06-04,4.11,4.20,4.03,4.05,55100,20.25
2015-06-03,4.14,4.27,4.10,4.13,63800,20.650002
2015-06-02,4.06,4.18,4.06,4.12,51700,20.599999
2015-06-01,4.14,4.15,4.06,4.08,50800,20.40
2015-05-29,4.12,4.25,4.05,4.25,82200,21.25
2015-05-28,4.28,4.33,4.05,4.18,144700,20.90
2015-05-27,4.35,4.53,4.31,4.50,84100,22.50
2015-05-26,4.58,4.60,4.37,4.40,71000,22.00
2015-05-22,4.65,4.71,4.58,4.60,52700,23.00
2015-05-21,4.71,4.81,4.65,4.68,53200,23.40
2015-05-20,4.75,4.81,4.67,4.69,42500,23.450001
2015-05-19,4.86,4.92,4.68,4.79,67100,23.950001
2015-05-18,5.06,5.18,5.02,5.05,34100,25.25
2015-05-15,5.07,5.21,4.99,5.15,42100,25.75
2015-05-14,5.24,5.28,5.11,5.21,53900,26.05
2015-05-13,5.16,5.22,5.07,5.18,87800,25.90
2015-05-12,4.81,4.91,4.73,4.86,122300,24.300002
2015-05-11,4.69,4.79,4.61,4.62,48900,23.099999
2015-05-08,4.59,4.89,4.59,4.79,80200,23.950001
2015-05-07,4.61,4.69,4.47,4.47,52000,22.349999
2015-05-06,4.74,4.78,4.55,4.73,80300,23.65
2015-05-05,4.80,4.84,4.62,4.70,100400,23.50
2015-05-04,4.90,5.00,4.80,4.81,78400,24.05
2015-05-01,4.97,4.97,4.73,4.93,86500,24.65
2015-04-30,5.02,5.05,4.76,4.98,134900,24.90
2015-04-29,5.26,5.30,5.07,5.11,69700,25.550002
2015-04-28,5.39,5.40,5.27,5.31,34600,26.55
2015-04-27,5.21,5.55,5.21,5.45,107200,27.25
2015-04-24,5.38,5.48,5.23,5.30,76000,26.50
2015-04-23,5.35,5.43,5.26,5.37,55900,26.849999
2015-04-22,5.65,5.65,5.35,5.39,86200,26.949999
2015-04-21,5.78,5.78,5.51,5.67,63600,28.350001
2015-04-20,5.45,5.79,5.41,5.73,149000,28.65
2015-04-17,5.26,5.90,5.23,5.48,136400,27.40
2015-04-16,5.07,5.40,5.07,5.22,124100,26.099999
2015-04-15,5.00,5.15,4.93,5.11,93400,25.550002
2015-04-14,5.01,5.14,4.92,4.95,60100,24.75
2015-04-13,5.15,5.15,5.00,5.01,68000,25.050002
2015-04-10,5.04,5.14,4.96,5.14,38200,25.699999
2015-04-09,5.01,5.16,4.95,5.05,96600,25.25
2015-04-08,4.98,5.05,4.83,5.04,107400,25.200001
2015-04-07,4.61,5.09,4.61,5.07,151900,25.350001
2015-04-06,4.53,4.76,4.45,4.75,154600,23.75
2015-04-02,4.82,4.84,4.36,4.58,144800,22.90
2015-04-01,5.00,5.05,4.66,4.84,65900,24.200001
2015-03-31,4.78,5.18,4.62,5.00,759700,25.00
2015-03-30,4.69,5.08,4.68,5.00,176900,25.00
2015-03-27,4.89,4.90,4.47,4.58,136900,22.90
2015-03-26,4.93,5.00,4.86,4.98,49300,24.90
2015-03-25,5.04,5.05,4.86,4.87,61500,24.349999
2015-03-24,5.00,5.07,4.70,5.06,119300,25.30
2015-03-23,5.05,5.29,4.83,5.05,149200,25.25
2015-03-20,4.75,4.99,4.62,4.98,152700,24.90
2015-03-19,4.60,4.90,4.53,4.69,90300,23.450001
2015-03-18,4.18,4.67,4.16,4.61,113200,23.050001
2015-03-17,4.08,4.38,4.07,4.24,122800,21.199999
2015-03-16,4.14,4.16,3.98,4.10,93900,20.50
2015-03-13,4.09,4.18,4.06,4.14,61400,20.699999
2015-03-12,4.06,4.19,4.03,4.08,84900,20.40
2015-03-11,4.07,4.23,4.02,4.03,113600,20.150002
2015-03-10,4.49,4.51,4.07,4.08,165200,20.40
2015-03-09,4.51,4.69,4.46,4.50,53400,22.50
2015-03-06,4.73,4.84,4.47,4.47,99700,22.349999
2015-03-05,4.98,5.04,4.80,4.83,72300,24.15
2015-03-04,5.06,5.06,4.87,4.98,68000,24.90
2015-03-03,5.03,5.22,4.93,5.10,65900,25.50
2015-03-02,4.89,5.05,4.78,5.05,98700,25.25
2015-02-27,4.75,5.15,4.73,4.93,171300,24.65
2015-02-26,4.74,4.83,4.65,4.83,79200,24.15
2015-02-25,4.50,4.72,4.50,4.71,59700,23.55
2015-02-24,4.55,4.60,4.41,4.51,42400,22.550001
2015-02-23,4.58,4.72,4.44,4.54,70000,22.700001
2015-02-20,4.72,4.82,4.48,4.58,124300,22.90
2015-02-19,4.33,4.73,4.33,4.70,127800,23.50
2015-02-18,4.49,4.51,4.24,4.35,67900,21.75
2015-02-17,4.24,4.52,4.18,4.52,142400,22.600001
2015-02-13,4.27,4.30,4.02,4.15,138200,20.75
2015-02-12,4.49,4.54,4.20,4.21,173800,21.05
2015-02-11,4.46,4.74,4.33,4.60,156600,23.00
2015-02-10,4.59,4.74,4.43,4.44,107200,22.200001
2015-02-09,4.45,4.63,4.41,4.53,88400,22.650002
2015-02-06,4.56,4.57,4.36,4.46,107100,22.30
2015-02-05,4.36,4.60,4.31,4.54,93000,22.700001
2015-02-04,4.48,4.58,4.28,4.33,79300,21.65
2015-02-03,4.20,4.55,4.20,4.47,146000,22.349999
2015-02-02,4.06,4.22,4.02,4.17,92800,20.850001
2015-01-30,4.11,4.19,3.88,4.01,144400,20.050001
2015-01-29,4.07,4.21,4.02,4.20,70900,21.00
2015-01-28,4.50,4.50,4.00,4.01,166000,20.050001
2015-01-27,4.41,4.54,4.35,4.45,83600,22.25
2015-01-26,4.45,4.59,4.41,4.44,78700,22.200001
2015-01-23,4.84,4.84,4.39,4.45,138200,22.25
2015-01-22,4.64,4.85,4.62,4.85,92700,24.25
2015-01-21,4.93,5.00,4.53,4.66,153900,23.30
2015-01-20,4.74,5.09,4.74,4.90,130300,24.50
2015-01-16,4.84,5.03,4.61,4.83,155600,24.15
2015-01-15,5.12,5.23,4.82,4.86,186500,24.300002
2015-01-14,5.07,5.19,4.83,5.12,302000,25.599999
2015-01-13,5.46,5.59,4.96,5.28,371800,26.400002
2015-01-12,4.67,5.27,4.51,5.08,370000,25.40
2015-01-09,5.28,5.30,4.41,4.59,562200,22.950001
2015-01-08,4.42,5.69,4.36,5.49,622300,27.449999
2015-01-07,4.34,4.34,4.09,4.15,135300,20.75
2015-01-06,4.27,4.42,4.04,4.30,206000,21.50
2015-01-05,4.21,4.25,3.95,4.10,158100,20.50
2015-01-02,4.56,4.57,4.24,4.27,104700,21.350001
