Date,Open,High,Low,Close,Volume,Adj Close
2011-06-27,474.000019,488.400003,473.599998,482.800018,6882500,241.64165
2011-06-24,480.680008,480.750007,473.020012,474.879997,7603500,237.677676
2011-06-23,482.130003,482.860016,473.729995,480.22002,9593700,240.35036
2011-06-22,491.45002,492.349998,486.730013,487.010006,4809300,243.748752
2011-06-21,487.190002,493.94002,484.730001,493.000013,5525200,246.746753
2011-06-20,484.999994,486.229995,479.230013,484.580005,6051100,242.532535
2011-06-17,506.179996,506.690014,484.799999,485.019994,10480300,242.75275
2011-06-16,502.810017,506.570017,496.670015,500.370016,5508400,250.435443
2011-06-15,505.029993,508.350004,500.61001,502.950014,4142400,251.726734
2011-06-14,508.150009,514.080017,506.990007,508.370003,4678300,254.439441
2011-06-13,509.999994,510.20002,502.170002,504.730001,4849700,252.617618
2011-06-10,514.080017,516.690014,509.290011,509.510006,4874900,255.010013
2011-06-09,519.999994,519.999994,515.639978,516.730013,3374800,258.62363
2011-06-08,516.530018,521.240025,515.780036,519.170014,3303400,259.844852
2011-06-07,522.889984,524.630003,518.990019,519.030018,3811300,259.774784
2011-06-06,523.54003,526.820011,519.250012,521.060029,3880300,260.790805
2011-06-03,522.000006,527.599991,521.500018,523.07998,3493500,261.801792
2011-06-02,527.569992,530.299987,522.479994,528.05998,4404500,264.294284
2011-06-01,528.039981,533.199977,525.309986,525.599979,5905800,263.063053
2011-05-31,524.999994,529.050017,523.500031,529.020018,5369200,264.774784
2011-05-27,518.480031,521.790011,516.300023,520.900033,3488100,260.710727
2011-05-26,517.699989,522.120003,514.999994,518.129979,4232700,259.324314
2011-05-25,517.329998,522.769987,517.25,519.670002,2600500,260.095096
2011-05-24,520.369985,523.960019,518.149978,518.260036,3796200,259.389408
2011-05-23,516.600016,519.999994,513.400033,518.390033,4595400,259.454471
2011-05-20,531.800011,531.990006,523.129979,524.030018,4630300,262.277286
2011-05-19,532.729988,536.540017,529.720001,531.250024,4932400,265.890903
2011-05-18,529.540005,530.329986,525.699977,529.809999,3902400,265.170169
2011-05-17,515.429984,531.220025,515.029993,530.459983,6600500,265.495487
2011-05-16,526.310023,527.27,516.400021,518.420033,5910400,259.469486
2011-05-13,534.610003,535.920032,529.050017,529.550005,4213100,265.040042
2011-05-12,535.239988,536.940007,530.910033,535.049993,2893700,267.792789
2011-05-11,540.13999,543.550029,533.690026,535.449983,4672900,267.992984
2011-05-10,539.999994,544.430008,537.539993,542.65999,4081700,271.601597
2011-05-09,534.999994,538.490031,531.100028,537.679989,3893500,269.109104
2011-05-06,538.149978,541.460019,535.179989,535.299987,4108000,267.917911
2011-05-05,533.860022,539.420008,531.500018,534.270012,3991600,267.402408
2011-05-04,535.16999,539.000018,533.019981,535.790036,4229700,268.163181
2011-05-03,537.130003,542.010006,529.630003,533.890021,4158800,267.212223
2011-05-02,545.699977,545.730037,537.120003,538.560029,4263100,269.549564
2011-04-29,539.999994,544.100016,538.51003,544.100016,8448500,272.32233
2011-04-28,538.05998,539.250012,534.080016,537.969982,3996000,269.254245
2011-04-27,537.999982,538.109979,534.35001,537.759987,4592200,269.149143
2011-04-26,526.520018,537.439995,525.209989,532.819986,6993000,266.67667
2011-04-25,525.249988,527.000006,522.010006,525.049993,3258300,262.787784
2011-04-21,527.489994,528.280036,522.389997,525.099992,4935200,262.812809
2011-04-20,525.900033,526.820011,521.390021,525.730037,6113800,263.128147
2011-04-19,529.949995,530.880033,520.900033,521.530018,5362800,261.026035
2011-04-18,526.42002,527.65999,519.000018,526.84001,10069500,263.683689
2011-04-15,545.289987,545.750036,530.059992,530.699977,28059300,265.615604
2011-04-14,575.189989,579.450007,572.100003,578.51003,10901600,289.544559
2011-04-13,575.509981,577.599991,571.750012,576.280023,4134600,288.42844
2011-04-12,574.999993,576.910008,568.04998,570.609979,4167000,285.59058
2011-04-11,576.200025,578.099979,572.999981,577.369997,3712600,288.973972
2011-04-08,584.889996,584.889996,578.05998,578.159977,3799700,289.369358
2011-04-07,575.730037,580.639978,574.190013,579.999993,5057900,290.290287
2011-04-06,572.180001,575.159989,567.999981,574.180013,5331200,287.377384
2011-04-05,581.080028,581.490018,565.679977,569.090016,12082900,284.829838
2011-04-04,592.999981,594.739999,583.099979,587.679989,4104800,294.134129
2011-04-01,588.760023,595.189989,588.760023,591.80001,5221100,296.196201
2011-03-31,582.999981,588.159977,581.740012,586.760011,4054700,293.673679
2011-03-30,584.380008,585.499981,580.579979,581.840009,2841700,291.211216
2011-03-29,576.00003,581.890008,573.009981,581.730012,3206300,291.156162
2011-03-28,582.070004,584.989994,574.71,575.359985,4432300,287.96796
2011-03-25,586.880008,586.910008,579.240012,579.74,5711000,290.16016
2011-03-24,585.429983,588.390032,578.800023,586.890008,4193200,293.738743
2011-03-23,575.189989,582.449995,572.000006,582.160002,3628700,291.371372
2011-03-22,577.269999,579.230012,572.509993,577.319998,3770000,288.948948
2011-03-21,570.219988,579.799998,569.020017,576.500018,6035700,288.538547
2011-03-18,564.640002,567.989982,559.74,561.060029,6590600,280.810825
2011-03-17,564.480006,569.000018,560.53998,561.360021,5792800,280.960972
2011-03-16,568.009981,569.789999,551.280023,557.100003,7589400,278.82883
2011-03-15,557.499994,571.00003,555.499981,569.560004,8003100,285.065067
2011-03-14,572.799986,578.290035,568.019981,569.989994,5626500,285.280277
2011-03-11,578.220037,579.999993,573.330034,576.710013,6057900,288.64365
2011-03-10,585.439983,586.620015,579.450007,580.299986,6249900,290.440433
2011-03-09,591.00003,594.510005,585.750036,591.770011,4297600,296.181187
2011-03-08,592.929983,597.979981,590.199988,592.309998,4565200,296.45145
2011-03-07,600.54998,603.690025,587.000005,591.660014,6918400,296.126133
2011-03-04,608.330034,608.980018,600.199988,600.619978,6015900,300.6106
2011-03-03,606.38002,611.490018,604.999993,609.560004,3886700,305.085087
2011-03-02,599.799998,606.00003,595.189989,600.790035,4049300,300.695713
2011-03-01,617.779986,619.220012,599.30001,600.760036,6639700,300.680698
2011-02-28,609.999993,616.490018,608.009981,613.400032,4558400,307.007023
2011-02-25,611.860009,614.72,609.500005,610.039992,3860900,305.325321
2011-02-24,611.39002,613.089979,601.350021,608.820022,5417900,304.714726
2011-02-23,610.329985,614.70,604.000017,611.320022,5773400,305.965977
2011-02-22,620.029992,624.929995,607.769986,610.209988,7272500,305.410404
2011-02-18,626.000029,631.180025,624.180013,630.079991,6429300,315.355351
2011-02-17,621.250023,627.249999,620.279986,625.259986,2954600,312.942936
2011-02-16,625.630038,626.500017,622.100003,624.220012,3364600,312.422428
2011-02-15,627.319997,630.089991,623.099978,624.150014,4179800,312.387394
2011-02-14,623.340033,629.640002,620.039992,628.150038,4251700,314.389408
2011-02-11,613.790022,624.999993,612.999981,624.500005,5174600,312.562565
2011-02-10,613.90002,617.499993,611.560016,616.440019,4664100,308.528538
2011-02-09,616.870008,619.450006,612.339997,616.500017,3681300,308.558567
2011-02-08,614.929995,619.630002,614.510005,618.380032,3386400,309.499516
2011-02-07,610.159989,618.390032,609.210012,614.29001,3595600,307.452458
2011-02-04,610.149989,611.440019,606.610015,610.98003,3098400,305.795811
2011-02-03,609.480006,611.450019,606.130026,610.149989,2987200,305.380375
2011-02-02,611.00003,614.340009,607.529992,612.000005,3517800,306.306309
2011-02-01,604.490005,613.350033,603.109978,611.040029,5485100,305.82584
2011-01-31,603.600027,604.470006,595.54998,600.359984,5604100,300.480473
2011-01-28,619.070016,620.359984,599.759999,600.99003,8453700,300.795811
2011-01-27,617.889983,619.70,613.250036,616.79001,4034300,308.703709
2011-01-26,620.329985,622.489993,615.279986,616.500017,4072100,308.558567
2011-01-25,608.200037,620.690037,606.520017,619.909995,7286300,310.265263
2011-01-24,607.569991,612.489993,601.230024,611.080028,9189200,305.84586
2011-01-21,639.580003,641.730011,611.360021,611.830009,17790900,306.221226
2011-01-20,632.21,634.080015,623.290035,626.770011,10960600,313.698704
2011-01-19,642.120002,642.959981,629.660001,631.750011,6805300,316.191197
2011-01-18,626.060028,641.990005,625.269986,639.630002,7226700,320.135136
2011-01-14,617.399995,624.270011,617.080003,624.180013,4726400,312.402409
2011-01-13,616.970006,619.670001,614.160013,616.690013,2665300,308.65366
2011-01-12,619.350009,619.350009,614.769999,616.870008,3262100,308.743748
2011-01-11,617.709988,618.800022,614.500005,616.010029,2875700,308.313328
2011-01-10,614.799998,615.389983,608.560028,614.210012,3155200,307.412419
2011-01-07,615.910032,618.250036,610.12999,616.440019,4198100,308.528538
2011-01-06,610.680037,618.430031,610.049992,613.50003,4111400,307.057072
2011-01-05,600.069991,610.329985,600.049992,609.070016,5059500,304.839848
2011-01-04,605.619978,606.180025,600.11999,602.120002,3645300,301.361363
2011-01-03,596.480018,605.589979,596.480018,604.350009,4725600,302.477482
